city,timestamp,temperature,season
New York,2010-04-28,10.96989546561,spring
New York,2010-04-29,8.884866947113172,spring
New York,2010-04-30,14.354535375048664,spring
New York,2010-05-01,11.119493086606699,spring
New York,2010-05-02,12.053533680272187,spring
New York,2010-05-03,5.48436167179243,spring
New York,2010-05-04,16.27848840011909,spring
New York,2010-05-05,13.404501745580973,spring
New York,2010-05-06,6.303849068926477,spring
New York,2010-05-07,4.268169257143185,spring
New York,2010-05-08,11.026410087794948,spring
New York,2010-05-09,21.348030682901957,spring
New York,2010-05-10,7.137804342260965,spring
New York,2010-05-11,13.149290250421018,spring
New York,2010-05-12,4.413663110864934,spring
New York,2010-05-13,9.08280886220131,spring
New York,2010-05-14,3.205565508948023,spring
New York,2010-05-15,15.026851620352035,spring
New York,2010-05-16,12.67851233613267,spring
New York,2010-05-17,7.498159933991906,spring
New York,2010-05-18,16.63496845519675,spring
New York,2010-05-19,20.19008785856546,spring
New York,2010-05-20,12.904088779998329,spring
New York,2010-05-21,11.232447669628508,spring
New York,2010-05-22,8.84133121897857,spring
New York,2010-05-23,18.026602772302446,spring
New York,2010-05-24,6.598285839898342,spring
New York,2010-05-25,11.869378237788421,spring
New York,2010-05-26,7.092196227761745,spring
New York,2010-05-27,0.4929110178609075,spring
New York,2010-05-28,14.367948545890945,spring
New York,2010-05-29,10.712268452028214,spring
New York,2010-05-30,6.5045436125418075,spring
New York,2010-05-31,2.130651116450739,spring
New York,2010-06-01,21.701149910527647,summer
New York,2010-06-02,18.15293743199265,summer
New York,2010-06-03,31.523784931336415,summer
New York,2010-06-04,28.854119331318582,summer
New York,2010-06-05,19.23858300215222,summer
New York,2010-06-06,18.138881755850583,summer
New York,2010-06-07,31.737653293013164,summer
New York,2010-06-08,11.68318364875657,summer
New York,2010-06-09,30.473476911185653,summer
New York,2010-06-10,27.38813912014865,summer
New York,2010-06-11,16.050590686694665,summer
New York,2010-06-12,28.618814055590132,summer
New York,2010-06-13,30.014528062261643,summer
New York,2010-06-14,28.022779691278586,summer
New York,2010-06-15,28.095750496283134,summer
New York,2010-06-16,25.91530243748097,summer
New York,2010-06-17,18.36458944999447,summer
New York,2010-06-18,23.458005933281,summer
New York,2010-06-19,22.99145951008351,summer
New York,2010-06-20,21.332767955243934,summer
New York,2010-06-21,27.240069116224063,summer
New York,2010-06-22,16.276999893270546,summer
New York,2010-06-23,21.212280118204536,summer
New York,2010-06-24,19.040539621904752,summer
New York,2010-06-25,21.39980669841,summer
New York,2010-06-26,30.011974808440236,summer
New York,2010-06-27,20.23451673789341,summer
New York,2010-06-28,36.13373407229153,summer
New York,2010-06-29,24.598626516229206,summer
New York,2010-06-30,20.41497492672298,summer
New York,2010-07-01,28.576888659413555,summer
New York,2010-07-02,24.207169308238708,summer
New York,2010-07-03,22.934693817559065,summer
New York,2010-07-04,23.982653173873324,summer
New York,2010-07-05,21.011376965574375,summer
New York,2010-07-06,31.05381967936825,summer
New York,2010-07-07,30.156454132112472,summer
New York,2010-07-08,27.37761489307087,summer
New York,2010-07-09,25.1492279691662,summer
New York,2010-07-10,28.370463903730414,summer
New York,2010-07-11,27.782930673471647,summer
New York,2010-07-12,28.215620736926972,summer
New York,2010-07-13,28.96539350090303,summer
New York,2010-07-14,24.22742522494638,summer
New York,2010-07-15,20.70057137541432,summer
New York,2010-07-16,23.615359091819002,summer
New York,2010-07-17,27.19841299726787,summer
New York,2010-07-18,23.210436220030765,summer
New York,2010-07-19,20.77432603610496,summer
New York,2010-07-20,21.416836542563388,summer
New York,2010-07-21,25.531782580867322,summer
New York,2010-07-22,25.982586286227797,summer
New York,2010-07-23,16.69122841503804,summer
New York,2010-07-24,18.879933435311084,summer
New York,2010-07-25,17.772194853636673,summer
New York,2010-07-26,29.026120718423346,summer
New York,2010-07-27,29.41554947266997,summer
New York,2010-07-28,21.856477004160755,summer
New York,2010-07-29,20.727937697426338,summer
New York,2010-07-30,18.251789697300378,summer
New York,2010-07-31,27.5687418162712,summer
New York,2010-08-01,23.51855962692951,summer
New York,2010-08-02,17.431618915645252,summer
New York,2010-08-03,31.864469758200006,summer
New York,2010-08-04,24.411319067475038,summer
New York,2010-08-05,35.623397819961866,summer
New York,2010-08-06,26.95662993097321,summer
New York,2010-08-07,29.7108850279382,summer
New York,2010-08-08,23.30992016286089,summer
New York,2010-08-09,20.341904638802486,summer
New York,2010-08-10,16.66900325411863,summer
New York,2010-08-11,30.460475979844446,summer
New York,2010-08-12,22.67310213299596,summer
New York,2010-08-13,25.202469545902563,summer
New York,2010-08-14,24.56766864743415,summer
New York,2010-08-15,20.069103123402595,summer
New York,2010-08-16,31.07523250064799,summer
New York,2010-08-17,23.369774874821104,summer
New York,2010-08-18,23.29010979707947,summer
New York,2010-08-19,15.319879709414657,summer
New York,2010-08-20,23.386937896448664,summer
New York,2010-08-21,24.143537464733146,summer
New York,2010-08-22,24.427310195627154,summer
New York,2010-08-23,24.4303303093266,summer
New York,2010-08-24,25.083956194956244,summer
New York,2010-08-25,21.48311122068033,summer
New York,2010-08-26,24.37467276736553,summer
New York,2010-08-27,25.396041376788133,summer
New York,2010-08-28,22.267888142680548,summer
New York,2010-08-29,28.694043850317833,summer
New York,2010-08-30,27.028267036318603,summer
New York,2010-08-31,16.767967984950477,summer
New York,2010-09-01,4.3460719531089875,autumn
New York,2010-09-02,19.658477574891158,autumn
New York,2010-09-03,18.671578343761873,autumn
New York,2010-09-04,7.872803438925913,autumn
New York,2010-09-05,7.738750488610733,autumn
New York,2010-09-06,9.824215174219423,autumn
New York,2010-09-07,10.724030639775625,autumn
New York,2010-09-08,11.317963835393416,autumn
New York,2010-09-09,3.387386806276753,autumn
New York,2010-09-10,14.979918592718215,autumn
New York,2010-09-11,12.614343943327677,autumn
New York,2010-09-12,14.154486257693355,autumn
New York,2010-09-13,11.40490576955143,autumn
New York,2010-09-14,14.498561573012156,autumn
New York,2010-09-15,16.594143000574935,autumn
New York,2010-09-16,12.873700460007443,autumn
New York,2010-09-17,16.49713445231031,autumn
New York,2010-09-18,12.840469655031033,autumn
New York,2010-09-19,13.06004135497857,autumn
New York,2010-09-20,17.82945535186461,autumn
New York,2010-09-21,23.451752516865124,autumn
New York,2010-09-22,15.652129896280947,autumn
New York,2010-09-23,19.456879823014418,autumn
New York,2010-09-24,16.697332035681555,autumn
New York,2010-09-25,14.99758169816136,autumn
New York,2010-09-26,9.263549781340428,autumn
New York,2010-09-27,14.518331150992578,autumn
New York,2010-09-28,7.0716718677929755,autumn
New York,2010-09-29,7.162185964113357,autumn
New York,2010-09-30,13.55771430955214,autumn
New York,2010-10-01,28.515793242519713,autumn
New York,2010-10-02,12.463609168376317,autumn
New York,2010-10-03,14.494936106975697,autumn
New York,2010-10-04,13.017247405187488,autumn
New York,2010-10-05,16.321791918300413,autumn
New York,2010-10-06,15.431189354461798,autumn
New York,2010-10-07,21.329813372391712,autumn
New York,2010-10-08,8.101931549986197,autumn
New York,2010-10-09,11.187819244839186,autumn
New York,2010-10-10,11.232666043575598,autumn
New York,2010-10-11,22.272849544225423,autumn
New York,2010-10-12,18.689902853411247,autumn
New York,2010-10-13,20.555143320088092,autumn
New York,2010-10-14,11.279284858458986,autumn
New York,2010-10-15,16.70642228437443,autumn
New York,2010-10-16,10.468045673892846,autumn
New York,2010-10-17,18.180195034367518,autumn
New York,2010-10-18,18.129505090124614,autumn
New York,2010-10-19,10.038834961485357,autumn
New York,2010-10-20,11.548671765297462,autumn
New York,2010-10-21,9.635850069617815,autumn
New York,2010-10-22,1.678822235075752,autumn
New York,2010-10-23,12.15479163763765,autumn
New York,2010-10-24,17.726216535602614,autumn
New York,2010-10-25,23.679782285193433,autumn
New York,2010-10-26,18.04478867155554,autumn
New York,2010-10-27,15.668176299200093,autumn
New York,2010-10-28,12.955293693895628,autumn
New York,2010-10-29,18.274548084955327,autumn
New York,2010-10-30,12.090062532285904,autumn
New York,2010-10-31,7.187257482555544,autumn
New York,2010-11-01,8.727335643680549,autumn
New York,2010-11-02,14.530183036269758,autumn
New York,2010-11-03,3.336232899142346,autumn
New York,2010-11-04,7.631055717076826,autumn
New York,2010-11-05,7.969984058512304,autumn
New York,2010-11-06,21.645893075109477,autumn
New York,2010-11-07,13.843191698095131,autumn
New York,2010-11-08,19.192688769546546,autumn
New York,2010-11-09,12.690499785487868,autumn
New York,2010-11-10,20.98381512238324,autumn
New York,2010-11-11,10.150954089257064,autumn
New York,2010-11-12,21.548872438107583,autumn
New York,2010-11-13,17.631621113261335,autumn
New York,2010-11-14,18.920667493355,autumn
New York,2010-11-15,19.4567175155694,autumn
New York,2010-11-16,18.18601085967829,autumn
New York,2010-11-17,15.502604346129067,autumn
New York,2010-11-18,12.710550852583632,autumn
New York,2010-11-19,10.532606257231663,autumn
New York,2010-11-20,14.108529989592528,autumn
New York,2010-11-21,12.080760495011633,autumn
New York,2010-11-22,8.467069636494397,autumn
New York,2010-11-23,16.701093107969882,autumn
New York,2010-11-24,15.700595414034476,autumn
New York,2010-11-25,21.91807827435574,autumn
New York,2010-11-26,15.148371192093753,autumn
New York,2010-11-27,25.982998507514825,autumn
New York,2010-11-28,13.048250085902355,autumn
New York,2010-11-29,4.678015568239873,autumn
New York,2010-11-30,16.538541279820063,autumn
New York,2010-12-01,-6.9473122751121155,winter
New York,2010-12-02,1.710404712113665,winter
New York,2010-12-03,-6.319650220567528,winter
New York,2010-12-04,0.7411690891446505,winter
New York,2010-12-05,0.8581936003310308,winter
New York,2010-12-06,-3.1072683044393443,winter
New York,2010-12-07,0.797194817349363,winter
New York,2010-12-08,2.4382876157469404,winter
New York,2010-12-09,0.10683476622842725,winter
New York,2010-12-10,3.428298218605831,winter
New York,2010-12-11,-3.6712059708778373,winter
New York,2010-12-12,-0.049350460064348414,winter
New York,2010-12-13,4.259724351540359,winter
New York,2010-12-14,4.935303070508033,winter
New York,2010-12-15,3.290531997045881,winter
New York,2010-12-16,-5.060852869836728,winter
New York,2010-12-17,-3.9928469692819837,winter
New York,2010-12-18,-5.662030244848397,winter
New York,2010-12-19,-8.009094763485775,winter
New York,2010-12-20,3.775431235568083,winter
New York,2010-12-21,7.237617875264717,winter
New York,2010-12-22,5.152366682732094,winter
New York,2010-12-23,-9.218017139924013,winter
New York,2010-12-24,-1.1608677058809103,winter
New York,2010-12-25,-0.7899220330937589,winter
New York,2010-12-26,-8.02266680482873,winter
New York,2010-12-27,-2.6801523979411623,winter
New York,2010-12-28,-7.892238910490647,winter
New York,2010-12-29,1.8884244711939082,winter
New York,2010-12-30,-1.4411203280179707,winter
New York,2010-12-31,-2.4235727600560675,winter
New York,2011-01-01,5.200318890117658,winter
New York,2011-01-02,-4.837397593771779,winter
New York,2011-01-03,2.7360692753683384,winter
New York,2011-01-04,-0.11841549167711957,winter
New York,2011-01-05,1.4824279129799276,winter
New York,2011-01-06,-0.8973197221847385,winter
New York,2011-01-07,2.728237403453287,winter
New York,2011-01-08,2.1596944528979667,winter
New York,2011-01-09,2.5594957194659047,winter
New York,2011-01-10,4.897129826575698,winter
New York,2011-01-11,-1.2102518243359701,winter
New York,2011-01-12,6.488255468525985,winter
New York,2011-01-13,-9.62750392317156,winter
New York,2011-01-14,4.794598036684556,winter
New York,2011-01-15,-0.8645526004692984,winter
New York,2011-01-16,-5.948572899591905,winter
New York,2011-01-17,-3.626515485165277,winter
New York,2011-01-18,-0.12240343598241199,winter
New York,2011-01-19,-7.340409361758362,winter
New York,2011-01-20,4.366187781055756,winter
New York,2011-01-21,-3.2896801439631402,winter
New York,2011-01-22,8.946796770627316,winter
New York,2011-01-23,-0.49092711088486585,winter
New York,2011-01-24,-6.281736943147163,winter
New York,2011-01-25,8.039995626846656,winter
New York,2011-01-26,7.244189322664408,winter
New York,2011-01-27,-3.462368516876078,winter
New York,2011-01-28,-1.3589832971877573,winter
New York,2011-01-29,-5.941826255027996,winter
New York,2011-01-30,-4.039408663307626,winter
New York,2011-01-31,-0.5686416845263129,winter
New York,2011-02-01,3.5041245669611576,winter
New York,2011-02-02,-1.5262328840025405,winter
New York,2011-02-03,2.7648085176191746,winter
New York,2011-02-04,-3.6102147603060093,winter
New York,2011-02-05,0.1828257162925655,winter
New York,2011-02-06,4.275408508940017,winter
New York,2011-02-07,-3.3477470272585745,winter
New York,2011-02-08,10.217129558094538,winter
New York,2011-02-09,-1.9084950563455765,winter
New York,2011-02-10,2.079081811862231,winter
New York,2011-02-11,-1.2179959765715238,winter
New York,2011-02-12,5.919140138781989,winter
New York,2011-02-13,1.4265297998166369,winter
New York,2011-02-14,-2.9804036837657204,winter
New York,2011-02-15,10.23220614942306,winter
New York,2011-02-16,2.294801747655684,winter
New York,2011-02-17,2.427457280571962,winter
New York,2011-02-18,-5.947243596493116,winter
New York,2011-02-19,-3.1132590031428653,winter
New York,2011-02-20,7.896276359811351,winter
New York,2011-02-21,5.487132293496125,winter
New York,2011-02-22,3.1754751349612835,winter
New York,2011-02-23,3.235380386364286,winter
New York,2011-02-24,8.399777238743027,winter
New York,2011-02-25,6.641706600333082,winter
New York,2011-02-26,3.38599796001711,winter
New York,2011-02-27,5.896454791759494,winter
New York,2011-02-28,-1.8519892510876748,winter
New York,2011-03-01,12.327819785276843,spring
New York,2011-03-02,13.850211626924587,spring
New York,2011-03-03,11.439828287245621,spring
New York,2011-03-04,2.4837533655348887,spring
New York,2011-03-05,9.581099533024847,spring
New York,2011-03-06,13.89121918726156,spring
New York,2011-03-07,23.440037592024957,spring
New York,2011-03-08,2.6821229393813217,spring
New York,2011-03-09,12.00632489481402,spring
New York,2011-03-10,8.62988873842671,spring
New York,2011-03-11,2.9719464512939,spring
New York,2011-03-12,4.938490163225044,spring
New York,2011-03-13,12.766915002155441,spring
New York,2011-03-14,16.054258617080134,spring
New York,2011-03-15,12.434840596329323,spring
New York,2011-03-16,18.81067888993936,spring
New York,2011-03-17,1.1338452428455514,spring
New York,2011-03-18,2.9074824502707775,spring
New York,2011-03-19,14.520087799890208,spring
New York,2011-03-20,19.35766711003633,spring
New York,2011-03-21,10.700191691110552,spring
New York,2011-03-22,2.617143203058605,spring
New York,2011-03-23,21.32492084720766,spring
New York,2011-03-24,6.627079071028329,spring
New York,2011-03-25,18.832184452347356,spring
New York,2011-03-26,12.44373012116364,spring
New York,2011-03-27,-0.417712695822523,spring
New York,2011-03-28,4.803266420906567,spring
New York,2011-03-29,15.305011582578036,spring
New York,2011-03-30,9.802866466255992,spring
New York,2011-03-31,13.982189428846727,spring
New York,2011-04-01,11.543740515407707,spring
New York,2011-04-02,20.500973627995617,spring
New York,2011-04-03,7.726508326949769,spring
New York,2011-04-04,10.963410208107112,spring
New York,2011-04-05,15.731833874350471,spring
New York,2011-04-06,0.562489090094751,spring
New York,2011-04-07,10.260083470429684,spring
New York,2011-04-08,3.815990169094845,spring
New York,2011-04-09,8.870975894458288,spring
New York,2011-04-10,18.546241876454467,spring
New York,2011-04-11,10.813351708210613,spring
New York,2011-04-12,11.874178421641181,spring
New York,2011-04-13,11.953014116449994,spring
New York,2011-04-14,10.416413260252686,spring
New York,2011-04-15,4.579547218877961,spring
New York,2011-04-16,12.096227346216116,spring
New York,2011-04-17,10.681421434636741,spring
New York,2011-04-18,10.524301831444967,spring
New York,2011-04-19,8.687037416499573,spring
New York,2011-04-20,7.158193644859709,spring
New York,2011-04-21,10.415483987945864,spring
New York,2011-04-22,13.796256851069765,spring
New York,2011-04-23,6.685457345751871,spring
New York,2011-04-24,10.001294460965212,spring
New York,2011-04-25,8.914184996793837,spring
New York,2011-04-26,1.086780715905764,spring
New York,2011-04-27,12.339593607926423,spring
New York,2011-04-28,5.120800511895086,spring
New York,2011-04-29,11.061714123442428,spring
New York,2011-04-30,-0.9950059945969558,spring
New York,2011-05-01,10.157450597014728,spring
New York,2011-05-02,8.951725339612366,spring
New York,2011-05-03,8.977551503462983,spring
New York,2011-05-04,12.056575324567973,spring
New York,2011-05-05,3.070840510266196,spring
New York,2011-05-06,8.097168233518941,spring
New York,2011-05-07,16.1929814734116,spring
New York,2011-05-08,11.608991307709093,spring
New York,2011-05-09,8.182128771626758,spring
New York,2011-05-10,0.35242859467619847,spring
New York,2011-05-11,6.272944439345707,spring
New York,2011-05-12,18.083554787530385,spring
New York,2011-05-13,6.025268528271212,spring
New York,2011-05-14,-2.0793949904023523,spring
New York,2011-05-15,18.67240886823151,spring
New York,2011-05-16,11.841568181984213,spring
New York,2011-05-17,3.2523688912958804,spring
New York,2011-05-18,10.511519348979686,spring
New York,2011-05-19,15.384523723572702,spring
New York,2011-05-20,8.770277692807408,spring
New York,2011-05-21,6.655469265323227,spring
New York,2011-05-22,8.973226575987226,spring
New York,2011-05-23,17.222995102327012,spring
New York,2011-05-24,6.2571704795735785,spring
New York,2011-05-25,10.474920547452301,spring
New York,2011-05-26,9.284838762748452,spring
New York,2011-05-27,3.0978314125975692,spring
New York,2011-05-28,10.885985837876001,spring
New York,2011-05-29,16.34713782741185,spring
New York,2011-05-30,12.021382253344882,spring
New York,2011-05-31,11.880166988555706,spring
New York,2011-06-01,28.326616513484442,summer
New York,2011-06-02,16.560250234512402,summer
New York,2011-06-03,26.36246102443727,summer
New York,2011-06-04,25.961929726270633,summer
New York,2011-06-05,29.077669700722378,summer
New York,2011-06-06,29.23060914709459,summer
New York,2011-06-07,15.704289168115741,summer
New York,2011-06-08,29.138678773975386,summer
New York,2011-06-09,23.015394531782174,summer
New York,2011-06-10,24.559985800361563,summer
New York,2011-06-11,15.541015324677204,summer
New York,2011-06-12,23.076843475821903,summer
New York,2011-06-13,20.442370381997804,summer
New York,2011-06-14,29.585109394842114,summer
New York,2011-06-15,33.10600643746564,summer
New York,2011-06-16,21.83038755966398,summer
New York,2011-06-17,27.68781814258774,summer
New York,2011-06-18,29.04124663451248,summer
New York,2011-06-19,24.416130474357328,summer
New York,2011-06-20,26.87779411108591,summer
New York,2011-06-21,20.348475676210967,summer
New York,2011-06-22,18.89022718728826,summer
New York,2011-06-23,28.455353331839067,summer
New York,2011-06-24,22.910904528788883,summer
New York,2011-06-25,20.094096507385675,summer
New York,2011-06-26,31.163030888342128,summer
New York,2011-06-27,22.639835936387907,summer
New York,2011-06-28,24.604302550446633,summer
New York,2011-06-29,30.184445739471627,summer
New York,2011-06-30,27.028558055423474,summer
New York,2011-07-01,22.28061090414716,summer
New York,2011-07-02,39.674426898453774,summer
New York,2011-07-03,22.189637042572905,summer
New York,2011-07-04,21.80170992117132,summer
New York,2011-07-05,30.30533488715032,summer
New York,2011-07-06,25.508743688159637,summer
New York,2011-07-07,26.265802869651765,summer
New York,2011-07-08,23.753805614708707,summer
New York,2011-07-09,21.55882343806391,summer
New York,2011-07-10,25.714254429256655,summer
New York,2011-07-11,26.004072144710065,summer
New York,2011-07-12,23.955426121539922,summer
New York,2011-07-13,29.40882535829944,summer
New York,2011-07-14,21.554261494474513,summer
New York,2011-07-15,21.671578105491943,summer
New York,2011-07-16,17.613000189381893,summer
New York,2011-07-17,30.03797506623856,summer
New York,2011-07-18,25.259235181244318,summer
New York,2011-07-19,34.90902784409476,summer
New York,2011-07-20,33.35748247132106,summer
New York,2011-07-21,29.80097726785249,summer
New York,2011-07-22,18.13431531809262,summer
New York,2011-07-23,27.99319556412526,summer
New York,2011-07-24,29.11807986918552,summer
New York,2011-07-25,29.164616353423963,summer
New York,2011-07-26,24.605489248810525,summer
New York,2011-07-27,26.585372357223473,summer
New York,2011-07-28,37.57895494417232,summer
New York,2011-07-29,28.67884926408142,summer
New York,2011-07-30,32.284694589284925,summer
New York,2011-07-31,30.517480524443492,summer
New York,2011-08-01,24.028373688613232,summer
New York,2011-08-02,18.258318544041376,summer
New York,2011-08-03,23.12458366991391,summer
New York,2011-08-04,23.655134700152068,summer
New York,2011-08-05,21.58456342809835,summer
New York,2011-08-06,27.936801064260763,summer
New York,2011-08-07,22.80789565729336,summer
New York,2011-08-08,27.77326757560629,summer
New York,2011-08-09,27.06751641663025,summer
New York,2011-08-10,17.562274199284477,summer
New York,2011-08-11,20.166171389310552,summer
New York,2011-08-12,25.128266047102098,summer
New York,2011-08-13,23.979109503765685,summer
New York,2011-08-14,32.387625803574885,summer
New York,2011-08-15,25.76041330775149,summer
New York,2011-08-16,20.32877215338682,summer
New York,2011-08-17,31.128624086406905,summer
New York,2011-08-18,20.878385725426703,summer
New York,2011-08-19,23.27910936350675,summer
New York,2011-08-20,31.067776513372017,summer
New York,2011-08-21,23.681784630701078,summer
New York,2011-08-22,30.959772419405205,summer
New York,2011-08-23,27.524057233369813,summer
New York,2011-08-24,19.766943134925075,summer
New York,2011-08-25,24.279544475405213,summer
New York,2011-08-26,20.070707535988564,summer
New York,2011-08-27,21.985342881270952,summer
New York,2011-08-28,18.286217679663505,summer
New York,2011-08-29,13.7656513074963,summer
New York,2011-08-30,23.059622886678838,summer
New York,2011-08-31,26.698615507223902,summer
New York,2011-09-01,15.415956778983812,autumn
New York,2011-09-02,6.197766155000036,autumn
New York,2011-09-03,10.634943589529502,autumn
New York,2011-09-04,14.916170317115714,autumn
New York,2011-09-05,10.56832756114311,autumn
New York,2011-09-06,13.189874257822588,autumn
New York,2011-09-07,14.05061943398579,autumn
New York,2011-09-08,12.121418718598166,autumn
New York,2011-09-09,21.570312479873518,autumn
New York,2011-09-10,13.240351107892161,autumn
New York,2011-09-11,7.153157893983428,autumn
New York,2011-09-12,12.979995812363612,autumn
New York,2011-09-13,14.11107973444176,autumn
New York,2011-09-14,12.716979317069793,autumn
New York,2011-09-15,14.220302264766557,autumn
New York,2011-09-16,7.092226649099751,autumn
New York,2011-09-17,12.532326298942666,autumn
New York,2011-09-18,10.671831470474602,autumn
New York,2011-09-19,15.817283463036063,autumn
New York,2011-09-20,20.63903567806924,autumn
New York,2011-09-21,14.165177295319731,autumn
New York,2011-09-22,25.257087829858694,autumn
New York,2011-09-23,16.645538195359467,autumn
New York,2011-09-24,17.307267698168385,autumn
New York,2011-09-25,8.534022168593907,autumn
New York,2011-09-26,16.25644257590067,autumn
New York,2011-09-27,25.74057313463649,autumn
New York,2011-09-28,13.442119910959129,autumn
New York,2011-09-29,16.813041100126952,autumn
New York,2011-09-30,7.9437985349495435,autumn
New York,2011-10-01,16.293419108788154,autumn
New York,2011-10-02,12.622468454002767,autumn
New York,2011-10-03,17.536700182605472,autumn
New York,2011-10-04,13.763626678459858,autumn
New York,2011-10-05,12.982981381741865,autumn
New York,2011-10-06,11.751230774956513,autumn
New York,2011-10-07,11.103193114878966,autumn
New York,2011-10-08,20.50405147481308,autumn
New York,2011-10-09,13.322896037350036,autumn
New York,2011-10-10,15.315587223685155,autumn
New York,2011-10-11,17.961023765079556,autumn
New York,2011-10-12,17.79168941886319,autumn
New York,2011-10-13,17.42849110815667,autumn
